section	family_id	status	sample	official_rc	selfhost_rc	family_key	official_first_error	selfhost_first_error	official_first_diff	selfhost_first_diff	cxx_anchor	root_hypothesis
OVER	OVER-001	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a15/test_a15_04.cj	0	1	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	<no diagnostic>	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	<no diagnostic>	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244	selfhost enters `ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!` while the C++ path at `src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244` accepts the same sample
OVER	OVER-001	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a15/test_a15_05.cj	0	1	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	<no diagnostic>	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	<no diagnostic>	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244	selfhost enters `ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!` while the C++ path at `src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244` accepts the same sample
OVER	OVER-020	READY	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a15/test_a15_07.cj	0	1	sema_redefinition	warning: unused variable:'arg'	error: redefinition of declaration 'private'	warning: unused variable:'arg'	error: redefinition of declaration 'private'	src/Sema/Diags.cpp:213	selfhost enters `sema_redefinition` while the C++ path at `src/Sema/Diags.cpp:213` accepts the same sample
OVER	OVER-007	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a15/test_a15_08.cj	0	1	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	warning: unused variable:'arg'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	warning: unused variable:'arg'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	src/CHIR/IR/Type/CHIRType.cpp:132	selfhost enters `IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid` while the C++ path at `src/CHIR/IR/Type/CHIRType.cpp:132` accepts the same sample
OVER	OVER-004	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a17/test_a17_01_super.cj	0	1	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'ina'	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'ina'	IllegalArgumentException: The string does not comply with the floating point number syntax.	src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14	selfhost enters `IllegalArgumentException: The string does not comply with the floating point number syntax.` while the C++ path at `src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14` accepts the same sample
OVER	OVER-004	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a17/test_a17_03_super_interface.cj	0	1	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'arg'	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'arg'	IllegalArgumentException: The string does not comply with the floating point number syntax.	src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14	selfhost enters `IllegalArgumentException: The string does not comply with the floating point number syntax.` while the C++ path at `src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14` accepts the same sample
OVER	OVER-004	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a17/test_a17_04_super_interface.cj	0	1	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'arg'	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'arg'	IllegalArgumentException: The string does not comply with the floating point number syntax.	src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14	selfhost enters `IllegalArgumentException: The string does not comply with the floating point number syntax.` while the C++ path at `src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14` accepts the same sample
OVER	OVER-001	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a18/test_a18_01.cj	0	1	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	<no diagnostic>	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	<no diagnostic>	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244	selfhost enters `ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!` while the C++ path at `src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244` accepts the same sample
OVER	OVER-001	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a18/test_a18_03.cj	0	1	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	<no diagnostic>	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	<no diagnostic>	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244	selfhost enters `ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!` while the C++ path at `src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244` accepts the same sample
OVER	OVER-001	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a18/test_a18_04.cj	0	1	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	<no diagnostic>	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	<no diagnostic>	ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!	src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244	selfhost enters `ArithmeticException: Overshift: Value of right operand is greater than or equal to the width of left operand!` while the C++ path at `src/CHIR/Interpreter/BCHIRInterpreter.cpp:1244` accepts the same sample
OVER	OVER-007	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a18/test_a18_05.cj	0	1	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	warning: unused variable:'arg'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	warning: unused variable:'arg'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid	src/CHIR/IR/Type/CHIRType.cpp:132	selfhost enters `IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: Invalid` while the C++ path at `src/CHIR/IR/Type/CHIRType.cpp:132` accepts the same sample
OVER	OVER-004	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a19/test_a19_01.cj	0	1	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'ina'	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'ina'	IllegalArgumentException: The string does not comply with the floating point number syntax.	src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14	selfhost enters `IllegalArgumentException: The string does not comply with the floating point number syntax.` while the C++ path at `src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14` accepts the same sample
OVER	OVER-004	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a19/test_a19_02.cj	0	1	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'ina'	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'ina'	IllegalArgumentException: The string does not comply with the floating point number syntax.	src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14	selfhost enters `IllegalArgumentException: The string does not comply with the floating point number syntax.` while the C++ path at `src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14` accepts the same sample
OVER	OVER-004	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a19/test_a19_03.cj	0	1	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'ina'	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'ina'	IllegalArgumentException: The string does not comply with the floating point number syntax.	src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14	selfhost enters `IllegalArgumentException: The string does not comply with the floating point number syntax.` while the C++ path at `src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14` accepts the same sample
OVER	OVER-004	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a20/test_a20_01.cj	0	1	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'ina'	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'ina'	IllegalArgumentException: The string does not comply with the floating point number syntax.	src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14	selfhost enters `IllegalArgumentException: The string does not comply with the floating point number syntax.` while the C++ path at `src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14` accepts the same sample
OVER	OVER-004	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a20/test_a20_02.cj	0	1	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'ina'	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'ina'	IllegalArgumentException: The string does not comply with the floating point number syntax.	src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14	selfhost enters `IllegalArgumentException: The string does not comply with the floating point number syntax.` while the C++ path at `src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14` accepts the same sample
OVER	OVER-004	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a20/test_a20_03.cj	0	1	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'ina'	IllegalArgumentException: The string does not comply with the floating point number syntax.	warning: unused variable:'ina'	IllegalArgumentException: The string does not comply with the floating point number syntax.	src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14	selfhost enters `IllegalArgumentException: The string does not comply with the floating point number syntax.` while the C++ path at `src/CHIR/AST2CHIR/TranslateASTNode/TranslateLitConstExpr.cpp:14` accepts the same sample
OVER	OVER-003	DISPATCHED	src/tests/10_overloading/01_function_overloading/02_candidate_set/01_visible_function_set/a21/test_a21_01.cj	0	1	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	warning: unused variable:'ina'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	warning: unused variable:'ina'	IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType	src/CHIR/IR/Type/CHIRType.cpp:132	selfhost enters `IllegalArgumentException: unsupported AST type kind for CHIRType.TranslateType: UnknownType` while the C++ path at `src/CHIR/IR/Type/CHIRType.cpp:132` accepts the same sample
