package	function	cluster	impact	raw_first_edit	raw_first_ref_ir	raw_first_self_ir	semantic_first_edit	semantic_first_ref_ir	semantic_first_self_ir
incremental_compilation	"_CN28cjcj:incremental_compilation19GetEnumConstructorsHCNY_8IncrDeclE"	CG-METADATA-NUMBERING	cosmetic	replace	define i8 addrspace(1)* @"_CN28cjcj:incremental_compilation19GetEnumConstructorsHCNY_8IncrDeclE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !73 {	define i8 addrspace(1)* @"_CN28cjcj:incremental_compilation19GetEnumConstructorsHCNY_8IncrDeclE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !111 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation19IsGlobalOrStaticVarHCNY_8IncrDeclE"	CG-METADATA-NUMBERING	cosmetic	replace	define i1 @"_CN28cjcj:incremental_compilation19IsGlobalOrStaticVarHCNY_8IncrDeclE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !131 {	define i1 @"_CN28cjcj:incremental_compilation19IsGlobalOrStaticVarHCNY_8IncrDeclE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !88 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation19JoinCacheStringListHCNac9ArrayListIRNat6StringEE"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN28cjcj:incremental_compilation19JoinCacheStringListHCNac9ArrayListIRNat6StringEE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !103 {	define void @"_CN28cjcj:incremental_compilation19JoinCacheStringListHCNac9ArrayListIRNat6StringEE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !88 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation19SortedDeclsBySourceHCNac7HashSetICNY_8IncrDeclEE"	CG-METADATA-NUMBERING	cosmetic	replace	define i8 addrspace(1)* @"_CN28cjcj:incremental_compilation19SortedDeclsBySourceHCNac7HashSetICNY_8IncrDeclEE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !97 {	define i8 addrspace(1)* @"_CN28cjcj:incremental_compilation19SortedDeclsBySourceHCNac7HashSetICNY_8IncrDeclEE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !93 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation20SplitCacheStringListHRNat6StringE"	CG-METADATA-NUMBERING	cosmetic	replace	define i8 addrspace(1)* @"_CN28cjcj:incremental_compilation20SplitCacheStringListHRNat6StringE"(%v1* noalias nocapture readonly %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !120 {	define i8 addrspace(1)* @"_CN28cjcj:incremental_compilation20SplitCacheStringListHRNat6StringE"(%v1* noalias nocapture readonly %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !75 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation21ComputeDeclSrcUseHashHCNY_8IncrDeclE"	CG-METADATA-NUMBERING	cosmetic	replace	define i64 @"_CN28cjcj:incremental_compilation21ComputeDeclSrcUseHashHCNY_8IncrDeclE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !111 {	define i64 @"_CN28cjcj:incremental_compilation21ComputeDeclSrcUseHashHCNY_8IncrDeclE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !91 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation21IncrAttributeFromNameHRNat6StringE"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN28cjcj:incremental_compilation21IncrAttributeFromNameHRNat6StringE"(%v1* noalias sret(%v1) %v2, %v3* noalias nocapture readonly %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !137 {	define void @"_CN28cjcj:incremental_compilation21IncrAttributeFromNameHRNat6StringE"(%v1* noalias sret(%v1) %v2, %v3* noalias nocapture readonly %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !96 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation21IncrDeclKindFromIndexHl"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN28cjcj:incremental_compilation21IncrDeclKindFromIndexHl"(i64 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !80 {	define i32 @"_CN28cjcj:incremental_compilation21IncrDeclKindFromIndexHl"(i64 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !64 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation21IncrDeclKindToASTKindHNNY_12IncrDeclKindE"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN28cjcj:incremental_compilation21IncrDeclKindToASTKindHNNY_12IncrDeclKindE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !74 {	define i32 @"_CN28cjcj:incremental_compilation21IncrDeclKindToASTKindHNNY_12IncrDeclKindE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !76 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation21IsInDeclWithAttributeHCNY_8IncrDeclENNY_13IncrAttributeE"	CG-METADATA-ATTACHMENT	functional	replace	define i1 @"_CN28cjcj:incremental_compilation21IsInDeclWithAttributeHCNY_8IncrDeclENNY_13IncrAttributeE"(i8 addrspace(1)* %v1, i32 %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !325 {	define i1 @"_CN28cjcj:incremental_compilation21IsInDeclWithAttributeHCNY_8IncrDeclENNY_13IncrAttributeE"(i8 addrspace(1)* %v1, i32 %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !108 {	replace	  %v17 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v1, i8 addrspace(1)* addrspace(1)* %v16), !untrusted_ref !N	  %v17 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v1, i8 addrspace(1)* addrspace(1)* %v16)
incremental_compilation	"_CN28cjcj:incremental_compilation21MergeCHIROptEffectMapHCNac7HashMapIRNat6StringECNac7HashSetIY5_EEY2_CNacY4_IY5_CNY_8IncrDeclEE"	CG-BRANCH-OPERAND	functional	replace	define void @"_CN28cjcj:incremental_compilation21MergeCHIROptEffectMapHCNac7HashMapIRNat6StringECNac7HashSetIY5_EEY2_CNacY4_IY5_CNY_8IncrDeclEE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3, i8 addrspace(1)* %v4, i8 addrspace(1)* %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !113 {	define void @"_CN28cjcj:incremental_compilation21MergeCHIROptEffectMapHCNac7HashMapIRNat6StringECNac7HashSetIY5_EEY2_CNacY4_IY5_CNY_8IncrDeclEE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3, i8 addrspace(1)* %v4, i8 addrspace(1)* %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !87 {	replace	  br i1 %v117, label %v118, label %v80	  br i1 %v117, label %v118, label %v119
incremental_compilation	"_CN28cjcj:incremental_compilation22IsOrderAffectingGlobalHCNY_8IncrDeclE"	CG-METADATA-NUMBERING	cosmetic	replace	define i1 @"_CN28cjcj:incremental_compilation22IsOrderAffectingGlobalHCNY_8IncrDeclE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !127 {	define i1 @"_CN28cjcj:incremental_compilation22IsOrderAffectingGlobalHCNY_8IncrDeclE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !86 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation23IncrDeclKindFromASTKindHNN8cjcj:ast7ASTKindE"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN28cjcj:incremental_compilation23IncrDeclKindFromASTKindHNN8cjcj:ast7ASTKindE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !94 {	define i32 @"_CN28cjcj:incremental_compilation23IncrDeclKindFromASTKindHNN8cjcj:ast7ASTKindE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !100 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation24IncrementalScopeAnalysisHCNY_28IncrementalScopeAnalysisArgsE"	CG-MANGLED-GLOBAL-REFERENCE	functional	replace	define i8 addrspace(1)* @"_CN28cjcj:incremental_compilation24IncrementalScopeAnalysisHCNY_28IncrementalScopeAnalysisArgsE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !100 {	define i8 addrspace(1)* @"_CN28cjcj:incremental_compilation24IncrementalScopeAnalysisHCNY_28IncrementalScopeAnalysisArgsE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !93 {	replace	  %v177 = call i8 addrspace(1)* @"_CN28cjcj:incremental_compilationU00000003PG8t019ImportPackageWalker3GetHCNY0_11IncrPackageECNY0_17IncrImportManagerE"(i8 addrspace(1)* %v171, i8 addrspace(1)* %v176, %v61* @"cjcj/incremental_compilation:_CN28cjcj:incremental_compilationU00000003PG8t019ImportPackageWalkerE.ti", %v61* @"cjcj/incremental_compilation:_CN28cjcj:incremental_compilationU00000003PG8t019ImportPackageWalkerE.ti")	  %v177 = call i8 addrspace(1)* @"_CN28cjcj:incremental_compilationU00000003PG8t019ImportPackageWalker3GetHCNY0_11IncrPackageECNY0_17IncrImportManagerE"(i8 addrspace(1)* %v171, i8 addrspace(1)* %v176, %v61* @"cjcj/incremental_compilation:ImportPackageWalker.ti", %v61* @"cjcj/incremental_compilation:ImportPackageWalker.ti")
incremental_compilation	"_CN28cjcj:incremental_compilation24IsClassOrEnumConstructorHCNY_8IncrDeclE"	CG-METADATA-NUMBERING	cosmetic	replace	define i1 @"_CN28cjcj:incremental_compilation24IsClassOrEnumConstructorHCNY_8IncrDeclE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !149 {	define i1 @"_CN28cjcj:incremental_compilation24IsClassOrEnumConstructorHCNY_8IncrDeclE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !79 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation25GetDesugaredRawMangleNameHCNY_8IncrDeclE"	CG-METADATA-ATTACHMENT	functional	replace	define void @"_CN28cjcj:incremental_compilation25GetDesugaredRawMangleNameHCNY_8IncrDeclE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !106 {	define void @"_CN28cjcj:incremental_compilation25GetDesugaredRawMangleNameHCNY_8IncrDeclE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !108 {	replace	  %v83 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v3, i8 addrspace(1)* addrspace(1)* %v82), !untrusted_ref !N	  %v83 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v3, i8 addrspace(1)* addrspace(1)* %v82)
incremental_compilation	"_CN28cjcj:incremental_compilation26GetCacheWriteRawMangleNameHCNY_8IncrDeclE"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN28cjcj:incremental_compilation26GetCacheWriteRawMangleNameHCNY_8IncrDeclE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !97 {	define void @"_CN28cjcj:incremental_compilation26GetCacheWriteRawMangleNameHCNY_8IncrDeclE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !88 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation27ComputeImportedDeclBodyHashHCNY_8IncrDeclE"	CG-METADATA-NUMBERING	cosmetic	replace	define i64 @"_CN28cjcj:incremental_compilation27ComputeImportedDeclBodyHashHCNY_8IncrDeclE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !161 {	define i64 @"_CN28cjcj:incremental_compilation27ComputeImportedDeclBodyHashHCNY_8IncrDeclE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !101 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation27IncrAttributeToASTAttributeHNNY_13IncrAttributeE"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN28cjcj:incremental_compilation27IncrAttributeToASTAttributeHNNY_13IncrAttributeE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !112 {	define i32 @"_CN28cjcj:incremental_compilation27IncrAttributeToASTAttributeHNNY_13IncrAttributeE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !80 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation28IncrementalCompilationLogger15WriteBuffToFileHv"	CG-METADATA-NUMBERING	cosmetic	replace	  %v21 = load i32, i32 addrspace(1)* %v20, align 4, !untrusted_ref !13	  %v21 = load i32, i32 addrspace(1)* %v20, align 4, !untrusted_ref !19	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation28IncrementalCompilationLogger3LogHRNat6StringE"	CG-METADATA-NUMBERING	cosmetic	replace	  %v29 = load i32, i32 addrspace(1)* %v28, align 4, !untrusted_ref !8	  %v29 = load i32, i32 addrspace(1)* %v28, align 4, !untrusted_ref !21	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation29GetMainDesugaredRawMangleNameHCNY_8IncrDeclE"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN28cjcj:incremental_compilation29GetMainDesugaredRawMangleNameHCNY_8IncrDeclE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !109 {	define void @"_CN28cjcj:incremental_compilation29GetMainDesugaredRawMangleNameHCNY_8IncrDeclE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !83 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation29GetSemanticUsageRawMangleNameHCNY_8IncrDeclE"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN28cjcj:incremental_compilation29GetSemanticUsageRawMangleNameHCNY_8IncrDeclE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !77 {	define void @"_CN28cjcj:incremental_compilation29GetSemanticUsageRawMangleNameHCNY_8IncrDeclE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !91 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation29IncrAttributeFromASTAttributeHNN8cjcj:ast9AttributeE"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN28cjcj:incremental_compilation29IncrAttributeFromASTAttributeHNN8cjcj:ast9AttributeE"(%v1* noalias sret(%v1) %v2, i32 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !64 {	define void @"_CN28cjcj:incremental_compilation29IncrAttributeFromASTAttributeHNN8cjcj:ast9AttributeE"(%v1* noalias sret(%v1) %v2, i32 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !70 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation33GetRecompiledCHIROptRawMangleNameHCNY_8IncrDeclE"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN28cjcj:incremental_compilation33GetRecompiledCHIROptRawMangleNameHCNY_8IncrDeclE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !150 {	define void @"_CN28cjcj:incremental_compilation33GetRecompiledCHIROptRawMangleNameHCNY_8IncrDeclE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !102 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation36DeleteRemovedNodesInCHIROptEffectMapHCNac9ArrayListIRNat6StringEECNac7HashMapIY5_CNac7HashSetIY5_EE"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN28cjcj:incremental_compilation36DeleteRemovedNodesInCHIROptEffectMapHCNac9ArrayListIRNat6StringEECNac7HashMapIY5_CNac7HashSetIY5_EE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3, i8 addrspace(1)* %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !106 {	define void @"_CN28cjcj:incremental_compilation36DeleteRemovedNodesInCHIROptEffectMapHCNac9ArrayListIRNat6StringEECNac7HashMapIY5_CNac7HashSetIY5_EE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3, i8 addrspace(1)* %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !112 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
incremental_compilation	"_CN28cjcj:incremental_compilation39DeleteRecompiledNodesInCHIROptEffectMapHCNac7HashSetICNY_8IncrDeclEECNac7HashMapIRNat6StringECNacY4_IY9_EE"	CG-BRANCH-OPERAND	functional	replace	define void @"_CN28cjcj:incremental_compilation39DeleteRecompiledNodesInCHIROptEffectMapHCNac7HashSetICNY_8IncrDeclEECNac7HashMapIRNat6StringECNacY4_IY9_EE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3, i8 addrspace(1)* %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !72 {	define void @"_CN28cjcj:incremental_compilation39DeleteRecompiledNodesInCHIROptEffectMapHCNac7HashSetICNY_8IncrDeclEECNac7HashMapIRNat6StringECNacY4_IY9_EE"(%v1* noalias sret(%v1) %v2, i8 addrspace(1)* %v3, i8 addrspace(1)* %v4) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !64 {	replace	  br i1 %v217, label %v218, label %v28	  br i1 %v217, label %v218, label %v219
incremental_compilation	"_CN28cjcj:incremental_compilation7ASTDiffHCNY_11ASTDiffArgsE"	CG-MANGLED-GLOBAL-REFERENCE	functional	replace	define i8 addrspace(1)* @"_CN28cjcj:incremental_compilation7ASTDiffHCNY_11ASTDiffArgsE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !80 {	define i8 addrspace(1)* @"_CN28cjcj:incremental_compilation7ASTDiffHCNY_11ASTDiffArgsE"(i8 addrspace(1)* %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !99 {	replace	  %v39 = call noalias i8 addrspace(1)* @llvm.cj.malloc.object(i8* bitcast (%v40* @"cjcj/incremental_compilation:_CN28cjcj:incremental_compilationUASTDiff$11ASTDiffImplE.ti" to i8*), i32 24)	  %v39 = call noalias i8 addrspace(1)* @llvm.cj.malloc.object(i8* bitcast (%v40* @"cjcj/incremental_compilation:ASTDiffImpl.ti" to i8*), i32 24)
