block	gap_kind	named_symbol	source_anchor	severity	status	judge_evidence
b1	INVENTED	EnumSugarChecker	/root/cj_build/wt/scan_b1/packages/sema/src/EnumSugarChecker.cj:18	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/EnumSugarChecker.cj:18 `public class EnumSugarChecker {`
b1	INVENTED	EnumSugarTargetsFinder	/root/cj_build/wt/scan_b1/packages/sema/src/EnumSugarTargetsFinder.cj:143	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/EnumSugarTargetsFinder.cj:143 `public class EnumSugarTargetsFinder {`
b1	INVENTED	Visit	/root/cj_build/wt/scan_b1/packages/sema/src/ExtendBoxMarker.cj:27	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/ExtendBoxMarker.cj:19 `return { node: Node => marker.Visit(node) }` (+1 matches); FEATURE_DEBT.md mentions this identifier
b1	INVENTED	MarkExtendBox	/root/cj_build/wt/scan_b1/packages/sema/src/ExtendBoxMarker.cj:416	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/ExtendBoxMarker.cj:416 `public func MarkExtendBox(typeManager: TypeManager, root: Node): Unit {`
b1	INVENTED	ExtendBoxMarker	/root/cj_build/wt/scan_b1/packages/sema/src/ExtendBoxMarker.cj:6	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/ExtendBoxMarker.cj:6 `public class ExtendBoxMarker {` (+4 matches)
b1	INVENTED	BeginInstCtxScope	/root/cj_build/wt/scan_b1/packages/sema/src/ExtraScopes.cj:13	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/ExtraScopes.cj:13 `public func BeginInstCtxScope(typeManager: TypeManager): InstCtxScope {`
b1	INVENTED	EndInstCtxScope	/root/cj_build/wt/scan_b1/packages/sema/src/ExtraScopes.cj:17	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/ExtraScopes.cj:17 `public func EndInstCtxScope(scope: InstCtxScope): Unit {`
b1	INVENTED	SetInstCtxRefDecl	/root/cj_build/wt/scan_b1/packages/sema/src/ExtraScopes.cj:21	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/ExtraScopes.cj:21 `public func SetInstCtxRefDecl(scope: InstCtxScope, decl: Decl, instTy: Ty): Unit {`
b1	INVENTED	BeginTyVarScope	/root/cj_build/wt/scan_b1/packages/sema/src/ExtraScopes.cj:5	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/ExtraScopes.cj:5 `public func BeginTyVarScope(typeManager: TypeManager): TyVarScope {`
b1	INVENTED	EndTyVarScope	/root/cj_build/wt/scan_b1/packages/sema/src/ExtraScopes.cj:9	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/ExtraScopes.cj:9 `public func EndTyVarScope(scope: TyVarScope): Unit {`
b1	INVENTED	HandleCtorForIncr	/root/cj_build/wt/scan_b1/packages/sema/src/IncrementalUtils.cj:112	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/IncrementalUtils.cj:112 `public func HandleCtorForIncr(pkg: Package, mangledName2DeclMap: HashMap<String, Decl>, usageCache: Semanti...`
b1	INVENTED	GetTypeRawMangleName	/root/cj_build/wt/scan_b1/packages/sema/src/IncrementalUtils.cj:121	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/IncrementalUtils.cj:121 `public func GetTypeRawMangleName(ty: Ty): String {`
b1	INVENTED	CollectCompilerAddedDeclUsage	/root/cj_build/wt/scan_b1/packages/sema/src/IncrementalUtils.cj:129	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/IncrementalUtils.cj:129 `public func CollectCompilerAddedDeclUsage(pkg: Package, usageCache: SemanticInfo): Unit {`
b1	INVENTED	CollectRemovedMangles	/root/cj_build/wt/scan_b1/packages/sema/src/IncrementalUtils.cj:137	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/IncrementalUtils.cj:137 `public func CollectRemovedMangles(removed: String, semaInfo: SemanticInfo, removedMangles: HashSet<String>)...`
b1	INVENTED	CollectRemovedManglesForReCompile	/root/cj_build/wt/scan_b1/packages/sema/src/IncrementalUtils.cj:144	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/IncrementalUtils.cj:144 `public func CollectRemovedManglesForReCompile(changed: Decl, semaInfo: SemanticInfo,`
b1	INVENTED	MarkIncrementalCheckForCtor	/root/cj_build/wt/scan_b1/packages/sema/src/IncrementalUtils.cj:50	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/IncrementalUtils.cj:50 `public func MarkIncrementalCheckForCtor(declsToBeReCompiled: ArrayList<Decl>): Unit {`
b1	INVENTED	CollectChangedStructTypes	/root/cj_build/wt/scan_b1/packages/sema/src/IncrementalUtils.cj:84	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/IncrementalUtils.cj:84 `public func CollectChangedStructTypes(pkg: Package, declsToBeReCompiled: ArrayList<Decl>): ArrayList<Struct...`
b1	INVENTED	SemanticInfo	/root/cj_build/wt/scan_b1/packages/sema/src/IncrementalUtils.cj:8	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/IncrementalUtils.cj:8 `public class SemanticInfo {` (+5 matches)
b1	INVENTED	Insert	/root/cj_build/wt/scan_b1/packages/sema/src/LocalTypeArgumentSynthesis.cj:112	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/LocalTypeArgumentSynthesis.cj:112 `public func Insert(subst: TypeSubst): Unit {` (+1 matches)
b1	INVENTED	IsEmpty	/root/cj_build/wt/scan_b1/packages/sema/src/LocalTypeArgumentSynthesis.cj:138	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/LocalTypeArgumentSynthesis.cj:82 `public func IsEmpty(): Bool {` (+7 matches)
b1	INVENTED	LocalTypeArgumentSynthesis	/root/cj_build/wt/scan_b1/packages/sema/src/LocalTypeArgumentSynthesis.cj:225	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/LocalTypeArgumentSynthesis.cj:225 `public class LocalTypeArgumentSynthesis {` (+15 matches)
b1	INVENTED	Contains	/root/cj_build/wt/scan_b1/packages/sema/src/LocalTypeArgumentSynthesis.cj:23	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/LocalTypeArgumentSynthesis.cj:23 `public func Contains(argTy: Ty, paramTy: Ty): Bool {` (+8 matches)
b1	INVENTED	Add	/root/cj_build/wt/scan_b1/packages/sema/src/LocalTypeArgumentSynthesis.cj:32	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/LocalTypeArgumentSynthesis.cj:32 `public func Add(argTy: Ty, paramTy: Ty): Unit {` (+28 matches)
b1	INVENTED	Clone	/root/cj_build/wt/scan_b1/packages/sema/src/LocalTypeArgumentSynthesis.cj:38	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/LocalTypeArgumentSynthesis.cj:38 `public func Clone(): MemoForUnifiedTys {` (+2 matches); FEATURE_DEBT.md mentions this identifier
b1	INVENTED	Clone	/root/cj_build/wt/scan_b1/packages/sema/src/LocalTypeArgumentSynthesis.cj:61	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/LocalTypeArgumentSynthesis.cj:38 `public func Clone(): MemoForUnifiedTys {` (+2 matches); FEATURE_DEBT.md mentions this identifier
b1	INVENTED	LocTyArgSynArgPack	/root/cj_build/wt/scan_b1/packages/sema/src/LocalTypeArgumentSynthesis.cj:6	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/LocalTypeArgumentSynthesis.cj:6 `public class LocTyArgSynArgPack {` (+6 matches)
b1	INVENTED	Add	/root/cj_build/wt/scan_b1/packages/sema/src/LocalTypeArgumentSynthesis.cj:72	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/LocalTypeArgumentSynthesis.cj:32 `public func Add(argTy: Ty, paramTy: Ty): Unit {` (+28 matches)
b1	INVENTED	AddAll	/root/cj_build/wt/scan_b1/packages/sema/src/LocalTypeArgumentSynthesis.cj:76	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/LocalTypeArgumentSynthesis.cj:76 `public func AddAll(other: ConstraintWithMemos): Unit {` (+9 matches)
b1	INVENTED	IsEmpty	/root/cj_build/wt/scan_b1/packages/sema/src/LocalTypeArgumentSynthesis.cj:82	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/LocalTypeArgumentSynthesis.cj:82 `public func IsEmpty(): Bool {` (+7 matches)
b1	INVENTED	Size	/root/cj_build/wt/scan_b1/packages/sema/src/LocalTypeArgumentSynthesis.cj:86	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/LocalTypeArgumentSynthesis.cj:86 `public func Size(): Int64 {` (+4 matches)
b1	INVENTED	Clone	/root/cj_build/wt/scan_b1/packages/sema/src/LocalTypeArgumentSynthesis.cj:90	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/LocalTypeArgumentSynthesis.cj:38 `public func Clone(): MemoForUnifiedTys {` (+2 matches); FEATURE_DEBT.md mentions this identifier
b1	INVENTED	LookupInfo	/root/cj_build/wt/scan_b1/packages/sema/src/LookUpImpl.cj:12	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/LookUpImpl.cj:13 `public class LookupInfo {` (+15 matches)
b1	INVENTED	Clone	/root/cj_build/wt/scan_b1/packages/sema/src/LookUpImpl.cj:28	BOOTSTRAP	FIXED	identifier removed since audit base from packages/sema/src/LookUpImpl.cj by 1fefac60 `feat(chir): port typed annotation map (Annotation.h:360-439, Base.h:22)`; FEATURE_DEBT.md mentions this identifier
b1	INVENTED	FieldLookup	/root/cj_build/wt/scan_b1/packages/sema/src/LookUpImpl.cj:776	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/LookUpImpl.cj:795 `public func FieldLookup(typeManager: TypeManager, decl: Option<Decl>, fieldName: String,` (+1 matches)
b1	INVENTED	Lookup	/root/cj_build/wt/scan_b1/packages/sema/src/LookUpImpl.cj:929	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/LookUpImpl.cj:948 `public func Lookup(typeManager: TypeManager, ctx: ASTContext, name: String, scopeName: String, node: Node,`
b1	INVENTED	LookupTopLevel	/root/cj_build/wt/scan_b1/packages/sema/src/LookUpImpl.cj:934	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/LookUpImpl.cj:953 `public func LookupTopLevel(typeManager: TypeManager, ctx: ASTContext, name: String, scopeName: String, node...`
b1	INVENTED	ExtendFieldLookup	/root/cj_build/wt/scan_b1/packages/sema/src/LookUpImpl.cj:966	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/LookUpImpl.cj:993 `public func ExtendFieldLookup(typeManager: TypeManager, file: File, ty: Option<Ty>,`
b1	INVENTED	ReduceMultiTypeSubst	/root/cj_build/wt/scan_b1/packages/sema/src/MultiTypeSubstUtils.cj:328	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/MultiTypeSubstUtils.cj:328 `public func ReduceMultiTypeSubst(typeManager: TypeManager, tyVars: ArrayList<GenericsTy>,`
b1	INVENTED	MergeMultiTypeSubst	/root/cj_build/wt/scan_b1/packages/sema/src/MultiTypeSubstUtils.cj:513	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/MultiTypeSubstUtils.cj:513 `public func MergeMultiTypeSubst(lhs: MultiTypeSubst, rhs: MultiTypeSubst): MultiTypeSubst {`
b1	INVENTED	ToString	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:166	BC	FIXED	identifier removed since audit base from packages/sema/src/PatternUsefulness.cj by 1fefac60 `feat(chir): port typed annotation map (Annotation.h:360-439, Base.h:22)`
b1	INVENTED	IsCoveredBy	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:180	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:180 `public func IsCoveredBy(typeManager: TypeManager, other: PatternCtor): Bool {` (+1 matches)
b1	INVENTED	ToString	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:308	BC	FIXED	identifier removed since audit base from packages/sema/src/PatternUsefulness.cj by 1fefac60 `feat(chir): port typed annotation map (Annotation.h:360-439, Base.h:22)`
b1	INVENTED	IsUnreachableTypePattern	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:321	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:321 `public func IsUnreachableTypePattern(typeManager: TypeManager): Bool {` (+1 matches)
b1	INVENTED	AllWildcard	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:339	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:339 `public func AllWildcard(): Bool {` (+5 matches)
b1	INVENTED	Specialize	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:354	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:354 `public func Specialize(otherCtor: PatternCtor): ArrayList<DestructedPattern> {` (+7 matches)
b1	INVENTED	IsEmpty	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:484	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:484 `public func IsEmpty(): Bool {` (+6 matches)
b1	INVENTED	AllWildcard	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:488	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:339 `public func AllWildcard(): Bool {` (+5 matches)
b1	INVENTED	Size	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:497	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:497 `public func Size(): Int64 {` (+2 matches)
b1	INVENTED	Head	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:501	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:501 `public func Head(): DestructedPattern {` (+10 matches)
b1	INVENTED	Specialize	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:505	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:354 `public func Specialize(otherCtor: PatternCtor): ArrayList<DestructedPattern> {` (+7 matches)
b1	INVENTED	Apply	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:521	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:521 `public func Apply(ctor: PatternCtor, ty: Ty): PatternStack {` (+2 matches)
b1	INVENTED	ExpandOr	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:542	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:542 `public func ExpandOr(): ArrayList<PatternStack> {` (+1 matches)
b1	INVENTED	IsEmpty	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:571	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:484 `public func IsEmpty(): Bool {` (+6 matches)
b1	INVENTED	HasSingleRowAndAllWildcard	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:575	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:575 `public func HasSingleRowAndAllWildcard(): Bool {` (+1 matches)
b1	INVENTED	MissingAll	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:579	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:579 `public func MissingAll(): Bool {` (+1 matches)
b1	INVENTED	HeadsAllWildcard	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:588	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:588 `public func HeadsAllWildcard(): Bool {` (+1 matches)
b1	INVENTED	Specialize	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:600	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:354 `public func Specialize(otherCtor: PatternCtor): ArrayList<DestructedPattern> {` (+7 matches)
b1	INVENTED	AppendRows	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:611	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:611 `public func AppendRows(newRows: ArrayList<PatternStack>): Unit {` (+1 matches)
b1	INVENTED	FindWitnesses	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:636	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:636 `public func FindWitnesses(vec: PatternStack): ArrayList<PatternStack> {` (+5 matches)
b1	INVENTED	AddWitnesses	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:667	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:667 `public func AddWitnesses(witnesses: ArrayList<PatternStack>): Unit {` (+2 matches)
b1	INVENTED	CheckMatchExprHasSelectorExhaustivenessAndReachability	/root/cj_build/wt/scan_b1/packages/sema/src/PatternUsefulness.cj:911	BC	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PatternUsefulness.cj:911 `public func CheckMatchExprHasSelectorExhaustivenessAndReachability(`
b1	INVENTED	PreCheckPackage	/root/cj_build/wt/scan_b1/packages/sema/src/PreCheck.cj:653	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PreCheck.cj:670 `public func PreCheckPackage(pkg: Package): Bool {` (+2 matches)
b1	INVENTED	PreCheckPackage	/root/cj_build/wt/scan_b1/packages/sema/src/PreCheck.cj:658	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/PreCheck.cj:670 `public func PreCheckPackage(pkg: Package): Bool {` (+2 matches)
b1	INVENTED	Promotion	/root/cj_build/wt/scan_b1/packages/sema/src/Promotion.cj:32	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/Promotion.cj:32 `public class Promotion {` (+1 matches)
b1	INVENTED	ScopeManager	/root/cj_build/wt/scan_b1/packages/sema/src/ScopeManager.cj:13	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/ScopeManager.cj:13 `public class ScopeManager {` (+1 matches)
b1	INVENTED	Reset	/root/cj_build/wt/scan_b1/packages/sema/src/ScopeManager.cj:26	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/ScopeManager.cj:23 `Reset()` (+1 matches)
b1	INVENTED	SymbolKind	/root/cj_build/wt/scan_b1/packages/sema/src/ScopeManager.cj:6	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/ScopeManager.cj:6 `public enum SymbolKind {` (+6 matches)
b1	INVENTED	TyVarConstraintGraph	/root/cj_build/wt/scan_b1/packages/sema/src/TyVarConstraintGraph.cj:119	BOOTSTRAP	REMAINING	selfhost-only identifier still present in scanned file: packages/sema/src/TyVarConstraintGraph.cj:119 `public class TyVarConstraintGraph {`
